"Ch1","Ch2","Ch3","Ch4","No"
0.26,0.108,0.064,0.568,776
0.048,0.082,0.718,0.152,777
0.158,0.106,0.116,0.62,778
0.312,0.174,0.1,0.414,779
0.544,0.204,0.126,0.126,780
0.11,0.444,0.326,0.12,781
0.154,0.128,0.416,0.302,782
0.216,0.108,0.162,0.514,783
0.12,0.458,0.206,0.216,784
0.144,0.098,0.408,0.35,785
0.096,0.386,0.166,0.352,786
0.214,0.12,0.348,0.318,787
0.206,0.268,0.136,0.39,788
0.138,0.212,0.436,0.214,789
0.392,0.118,0.182,0.308,790
0.214,0.508,0.094,0.184,791
0.272,0.144,0.284,0.3,792
0.514,0.204,0.138,0.144,793
0.36,0.232,0.138,0.27,794
0.366,0.138,0.266,0.23,795
0.18,0.394,0.104,0.322,796
0.104,0.122,0.334,0.44,797
0.504,0.158,0.084,0.254,798
0.082,0.092,0.554,0.272,799
0.434,0.064,0.25,0.252,800
0.07,0.064,0.124,0.742,801
0.122,0.082,0.084,0.712,802
0.076,0.156,0.32,0.448,803
0.354,0.08,0.092,0.474,804
0.48,0.114,0.09,0.316,805
0.094,0.402,0.258,0.246,806
0.056,0.676,0.064,0.204,807
0.062,0.27,0.11,0.558,808
0.092,0.384,0.14,0.384,809
0.44,0.122,0.146,0.292,810
0.15,0.388,0.362,0.1,811
0.11,0.07,0.314,0.506,812
0.386,0.232,0.09,0.292,813
0.09,0.316,0.138,0.456,814
0.15,0.59,0.152,0.108,815
0.146,0.104,0.098,0.652,816
0.098,0.158,0.054,0.69,817
0.358,0.212,0.106,0.324,818
0.606,0.088,0.138,0.168,819
0.106,0.47,0.234,0.19,820
0.082,0.238,0.084,0.596,821
0.104,0.298,0.084,0.514,822
0.094,0.166,0.266,0.474,823
0.348,0.084,0.112,0.456,824
0.272,0.17,0.072,0.486,825
0.15,0.096,0.132,0.622,826
0.416,0.134,0.146,0.304,827
0.122,0.108,0.13,0.64,828
0.378,0.086,0.278,0.258,829
0.05,0.694,0.1,0.156,830
0.124,0.09,0.118,0.668,831
0.176,0.382,0.082,0.36,832
0.112,0.15,0.428,0.31,833
0.566,0.092,0.122,0.22,834
0.074,0.572,0.22,0.134,835
0.104,0.062,0.632,0.202,836
0.3,0.452,0.084,0.164,837
0.112,0.13,0.602,0.156,838
0.684,0.084,0.098,0.134,839
0.068,0.678,0.122,0.132,840
0.106,0.488,0.254,0.152,841
0.548,0.092,0.096,0.264,842
0.088,0.11,0.606,0.196,843
0.536,0.122,0.162,0.18,844
0.07,0.132,0.51,0.288,845
0.088,0.178,0.228,0.506,846
0.064,0.524,0.116,0.296,847
0.072,0.66,0.086,0.182,848
0.076,0.09,0.72,0.114,849
0.184,0.094,0.122,0.6,850
0.218,0.122,0.456,0.204,851
0.62,0.136,0.118,0.126,852
0.09,0.638,0.126,0.146,853
0.108,0.08,0.606,0.206,854
0.074,0.092,0.588,0.246,855
0.088,0.474,0.122,0.316,856
0.446,0.316,0.16,0.078,857
0.242,0.314,0.176,0.268,858
0.074,0.346,0.398,0.182,859
0.156,0.412,0.284,0.148,860
0.122,0.436,0.116,0.326,861
0.132,0.55,0.072,0.246,862
0.552,0.074,0.156,0.218,863
0.232,0.146,0.38,0.242,864
0.11,0.522,0.078,0.29,865
0.08,0.498,0.112,0.31,866
0.298,0.384,0.086,0.232,867
0.498,0.072,0.16,0.27,868
0.358,0.124,0.134,0.384,869
0.104,0.354,0.066,0.476,870
0.22,0.062,0.418,0.3,871
0.334,0.102,0.426,0.138,872
0.118,0.45,0.092,0.34,873
0.052,0.394,0.154,0.4,874
0.446,0.32,0.174,0.06,875
0.114,0.156,0.636,0.094,876
0.13,0.428,0.198,0.244,877
0.61,0.108,0.11,0.172,878
0.092,0.176,0.56,0.172,879
0.34,0.17,0.196,0.294,880
0.222,0.11,0.344,0.324,881
0.186,0.11,0.5,0.204,882
0.466,0.15,0.314,0.07,883
0.184,0.172,0.362,0.282,884
0.544,0.17,0.114,0.172,885
0.12,0.48,0.174,0.226,886
0.16,0.14,0.34,0.36,887
0.498,0.18,0.132,0.19,888
0.16,0.398,0.31,0.132,889
0.492,0.142,0.218,0.148,890
0.55,0.188,0.102,0.16,891
0.18,0.17,0.192,0.458,892
0.15,0.162,0.206,0.482,893
0.13,0.242,0.39,0.238,894
0.056,0.236,0.358,0.35,895
0.132,0.338,0.102,0.428,896
0.054,0.548,0.224,0.174,897
0.124,0.138,0.152,0.586,898
0.196,0.514,0.078,0.212,899
0.28,0.136,0.12,0.464,900
0.098,0.174,0.102,0.626,901
0.306,0.062,0.42,0.212,902
0.058,0.074,0.546,0.322,903
0.454,0.154,0.074,0.318,904
0.088,0.124,0.2,0.588,905
0.474,0.12,0.072,0.334,906
0.474,0.082,0.096,0.348,907
0.092,0.494,0.062,0.352,908
0.48,0.082,0.104,0.334,909
0.436,0.096,0.11,0.358,910
0.056,0.082,0.158,0.704,911
0.388,0.248,0.074,0.29,912
0.354,0.1,0.188,0.358,913
0.124,0.12,0.238,0.518,914
0.354,0.05,0.194,0.402,915
0.312,0.252,0.096,0.34,916
0.144,0.156,0.3,0.4,917
0.218,0.206,0.118,0.458,918
0.166,0.236,0.256,0.342,919
0.126,0.214,0.188,0.472,920
0.154,0.16,0.292,0.394,921
0.306,0.092,0.126,0.476,922
0.124,0.134,0.178,0.564,923
0.412,0.094,0.14,0.354,924
0.136,0.256,0.13,0.478,925
0.134,0.418,0.086,0.362,926
0.162,0.33,0.086,0.422,927
0.08,0.622,0.142,0.156,928
0.112,0.312,0.16,0.416,929
0.128,0.362,0.216,0.294,930
0.424,0.112,0.122,0.342,931
0.314,0.198,0.332,0.156,932
0.068,0.108,0.356,0.468,933
0.126,0.526,0.222,0.126,934
0.088,0.224,0.314,0.374,935
0.382,0.128,0.272,0.218,936
0.084,0.182,0.394,0.34,937
0.33,0.118,0.182,0.37,938
0.398,0.152,0.276,0.174,939
0.528,0.194,0.084,0.194,940
0.066,0.284,0.48,0.17,941
0.142,0.32,0.134,0.404,942
0.09,0.646,0.076,0.188,943
0.084,0.342,0.28,0.294,944
0.108,0.088,0.36,0.444,945
0.158,0.25,0.106,0.486,946
0.058,0.724,0.062,0.156,947
0.248,0.114,0.108,0.53,948
0.134,0.232,0.24,0.394,949
0.286,0.252,0.082,0.38,950
0.498,0.088,0.306,0.108,951
0.232,0.574,0.124,0.07,952
0.428,0.026,0.274,0.272,953
0.268,0.222,0.032,0.478,954
0.302,0.08,0.52,0.098,955
0.522,0.304,0.04,0.134,956
0.086,0.398,0.04,0.476,957
0.47,0.35,0.032,0.148,958
0.274,0.116,0.054,0.556,959
0.124,0.272,0.25,0.354,960
0.284,0.174,0.322,0.22,961
0.466,0.048,0.12,0.366,962
0.446,0.062,0.268,0.224,963
0.03,0.842,0.032,0.096,964
0.114,0.286,0.152,0.448,965
0.324,0.03,0.362,0.284,966
0.15,0.354,0.066,0.43,967
0.18,0.3,0.092,0.428,968
0.06,0.37,0.028,0.542,969
0.136,0.474,0.058,0.332,970
0.106,0.182,0.448,0.264,971
0.062,0.254,0.128,0.556,972
0.356,0.18,0.118,0.346,973
0.122,0.242,0.168,0.468,974
0.112,0.176,0.276,0.436,975
0.484,0.142,0.178,0.196,976
0.212,0.132,0.114,0.542,977
0.156,0.09,0.348,0.406,978
0.252,0.08,0.118,0.55,979
0.126,0.238,0.122,0.514,980
0.254,0.41,0.108,0.228,981
0.414,0.096,0.08,0.41,982
0.092,0.132,0.14,0.636,983
0.096,0.446,0.066,0.392,984
0.204,0.192,0.096,0.508,985
0.42,0.15,0.25,0.18,986
0.066,0.458,0.272,0.204,987
0.104,0.116,0.326,0.454,988
0.112,0.102,0.152,0.634,989
0.124,0.132,0.13,0.614,990
0.098,0.388,0.348,0.166,991
0.088,0.376,0.274,0.262,992
0.084,0.216,0.366,0.334,993
0.254,0.08,0.412,0.254,994
0.174,0.21,0.234,0.382,995
0.11,0.18,0.25,0.46,996
0.106,0.4,0.114,0.38,997
0.086,0.348,0.162,0.404,998
0.138,0.198,0.094,0.57,999
0.314,0.126,0.256,0.304,1000
0.434,0.112,0.116,0.338,1001
0.406,0.188,0.094,0.312,1002
0.094,0.448,0.168,0.29,1003
0.102,0.134,0.44,0.324,1004
0.31,0.134,0.106,0.45,1005
0.182,0.584,0.098,0.136,1006
0.104,0.184,0.176,0.536,1007
0.212,0.068,0.2,0.52,1008
0.532,0.122,0.072,0.274,1009
0.202,0.112,0.112,0.574,1010
0.644,0.074,0.072,0.21,1011
0.102,0.44,0.078,0.38,1012
0.096,0.2,0.202,0.502,1013
0.368,0.112,0.136,0.384,1014
0.108,0.236,0.144,0.512,1015
0.378,0.07,0.318,0.234,1016
0.086,0.072,0.466,0.376,1017
0.376,0.08,0.132,0.412,1018
0.204,0.528,0.132,0.136,1019
0.124,0.16,0.566,0.15,1020
0.066,0.464,0.13,0.34,1021
0.332,0.144,0.106,0.418,1022
0.632,0.144,0.09,0.134,1023
0.142,0.71,0.05,0.098,1024
0.114,0.102,0.388,0.396,1025
0.06,0.104,0.252,0.584,1026
0.094,0.094,0.438,0.374,1027
0.078,0.104,0.532,0.286,1028
0.086,0.538,0.098,0.278,1029
0.142,0.526,0.166,0.166,1030
0.134,0.092,0.318,0.456,1031
0.346,0.118,0.148,0.388,1032
0.426,0.104,0.158,0.312,1033
0.504,0.106,0.118,0.272,1034
0.106,0.388,0.28,0.226,1035
0.096,0.366,0.1,0.438,1036
0.076,0.082,0.662,0.18,1037
0.618,0.11,0.072,0.2,1038
0.102,0.368,0.314,0.216,1039
0.148,0.43,0.11,0.312,1040
0.55,0.102,0.08,0.268,1041
0.076,0.102,0.646,0.176,1042
0.122,0.11,0.3,0.468,1043
0.476,0.084,0.114,0.326,1044
0.288,0.118,0.148,0.446,1045
0.246,0.384,0.176,0.194,1046
0.37,0.276,0.094,0.26,1047
0.136,0.214,0.208,0.442,1048
0.132,0.128,0.516,0.224,1049
0.358,0.334,0.116,0.192,1050
0.136,0.442,0.086,0.336,1051
0.124,0.088,0.424,0.364,1052
0.11,0.242,0.134,0.514,1053
0.15,0.156,0.464,0.23,1054
0.144,0.142,0.37,0.344,1055
0.19,0.084,0.204,0.522,1056
0.168,0.258,0.354,0.22,1057
0.396,0.104,0.332,0.168,1058
0.182,0.252,0.084,0.482,1059
0.166,0.166,0.43,0.238,1060
0.166,0.086,0.228,0.52,1061
0.142,0.47,0.156,0.232,1062
0.124,0.216,0.308,0.352,1063
0.412,0.238,0.08,0.27,1064
0.28,0.252,0.082,0.386,1065
0.062,0.368,0.238,0.332,1066
0.084,0.198,0.09,0.628,1067
0.192,0.058,0.592,0.158,1068
0.068,0.128,0.23,0.574,1069
0.206,0.12,0.216,0.458,1070
0.456,0.232,0.116,0.196,1071
0.082,0.594,0.146,0.178,1072
0.254,0.052,0.234,0.46,1073
0.108,0.524,0.216,0.152,1074
0.126,0.214,0.082,0.578,1075
0.394,0.462,0.068,0.076,1076
0.202,0.148,0.196,0.454,1077
0.744,0.062,0.072,0.122,1078
0.61,0.046,0.102,0.242,1079
0.096,0.374,0.094,0.436,1080
0.516,0.284,0.09,0.11,1081
0.074,0.594,0.206,0.126,1082
0.318,0.196,0.07,0.416,1083
0.244,0.242,0.148,0.366,1084
0.156,0.472,0.174,0.198,1085
0.118,0.434,0.356,0.092,1086
0.556,0.168,0.156,0.12,1087
0.162,0.272,0.35,0.216,1088
0.11,0.598,0.182,0.11,1089
0.102,0.308,0.476,0.114,1090
0.336,0.382,0.164,0.118,1091
0.12,0.518,0.198,0.164,1092
0.428,0.312,0.146,0.114,1093
0.116,0.33,0.416,0.138,1094
0.126,0.632,0.152,0.09,1095
0.178,0.324,0.248,0.25,1096
0.326,0.43,0.126,0.118,1097
0.404,0.194,0.12,0.282,1098
0.096,0.312,0.46,0.132,1099
0.122,0.542,0.084,0.252,1100
0.11,0.302,0.182,0.406,1101
0.082,0.362,0.494,0.062,1102
0.54,0.064,0.098,0.298,1103
0.042,0.352,0.354,0.252,1104
0.11,0.494,0.096,0.3,1105
0.332,0.294,0.094,0.28,1106
0.284,0.072,0.296,0.348,1107
0.102,0.708,0.072,0.118,1108
0.084,0.27,0.376,0.27,1109
0.036,0.1,0.712,0.152,1110
0.086,0.562,0.088,0.264,1111
0.098,0.25,0.126,0.526,1112
0.066,0.608,0.076,0.25,1113
0.254,0.072,0.44,0.234,1114
0.234,0.074,0.076,0.616,1115
0.474,0.076,0.258,0.192,1116
0.31,0.256,0.108,0.326,1117
0.252,0.104,0.096,0.548,1118
0.12,0.126,0.246,0.508,1119
0.592,0.078,0.204,0.126,1120
0.112,0.07,0.314,0.504,1121
0.094,0.164,0.404,0.338,1122
0.308,0.1,0.252,0.34,1123
0.068,0.5,0.204,0.228,1124
0.154,0.484,0.074,0.288,1125
0.112,0.32,0.158,0.41,1126
0.088,0.362,0.186,0.364,1127
0.08,0.226,0.504,0.19,1128
0.08,0.106,0.586,0.228,1129
0.146,0.174,0.152,0.528,1130
0.098,0.138,0.478,0.286,1131
0.168,0.546,0.088,0.198,1132
0.238,0.532,0.07,0.16,1133
0.308,0.216,0.136,0.34,1134
0.058,0.104,0.528,0.31,1135
0.328,0.136,0.366,0.17,1136
0.572,0.1,0.112,0.216,1137
0.096,0.264,0.114,0.526,1138
0.29,0.156,0.152,0.402,1139
0.064,0.738,0.054,0.144,1140
0.104,0.218,0.416,0.262,1141
0.238,0.228,0.122,0.412,1142
0.444,0.112,0.08,0.364,1143
0.076,0.29,0.198,0.436,1144
0.574,0.078,0.102,0.246,1145
0.442,0.098,0.108,0.352,1146
0.106,0.072,0.338,0.484,1147
0.206,0.108,0.228,0.458,1148
0.216,0.124,0.432,0.228,1149
0.392,0.128,0.296,0.184,1150
0.306,0.216,0.07,0.408,1151
0.24,0.114,0.442,0.204,1152
0.254,0.074,0.186,0.486,1153
0.232,0.27,0.084,0.414,1154
0.096,0.486,0.076,0.342,1155
0.244,0.27,0.074,0.412,1156
0.072,0.338,0.17,0.42,1157
0.226,0.498,0.09,0.186,1158
0.14,0.324,0.236,0.3,1159
0.054,0.22,0.07,0.656,1160
0.1,0.19,0.116,0.594,1161
0.03,0.096,0.246,0.628,1162
0.22,0.096,0.164,0.52,1163
0.174,0.326,0.066,0.434,1164
0.066,0.082,0.166,0.686,1165
0.062,0.21,0.084,0.644,1166
0.262,0.114,0.066,0.558,1167
0.118,0.34,0.056,0.486,1168
0.074,0.06,0.22,0.646,1169
0.258,0.326,0.082,0.334,1170
0.058,0.412,0.378,0.152,1171
0.078,0.074,0.174,0.674,1172
0.044,0.27,0.04,0.646,1173
0.108,0.084,0.05,0.758,1174
0.24,0.3,0.036,0.424,1175
0.072,0.064,0.316,0.548,1176
0.076,0.224,0.064,0.636,1177
0.08,0.71,0.066,0.144,1178
0.38,0.356,0.108,0.156,1179
0.226,0.168,0.486,0.12,1180
0.438,0.122,0.164,0.276,1181
0.294,0.382,0.152,0.172,1182
0.584,0.146,0.16,0.11,1183
0.536,0.138,0.152,0.174,1184
0.478,0.182,0.142,0.198,1185
0.146,0.18,0.362,0.312,1186
0.438,0.222,0.24,0.1,1187
0.354,0.168,0.206,0.272,1188
0.13,0.46,0.174,0.236,1189
0.146,0.13,0.61,0.114,1190
0.596,0.204,0.096,0.104,1191
0.436,0.154,0.13,0.28,1192
0.488,0.22,0.122,0.17,1193
0.162,0.458,0.102,0.278,1194
0.158,0.434,0.12,0.288,1195
0.474,0.226,0.144,0.156,1196
0.172,0.502,0.186,0.14,1197
0.622,0.072,0.194,0.112,1198
0.632,0.104,0.172,0.092,1199
0.442,0.268,0.078,0.212,1200
0.138,0.162,0.524,0.176,1201
0.08,0.202,0.438,0.28,1202
0.1,0.356,0.334,0.21,1203
0.44,0.134,0.166,0.26,1204
0.43,0.07,0.336,0.164,1205
0.142,0.122,0.34,0.396,1206
0.09,0.096,0.278,0.536,1207
0.108,0.394,0.068,0.43,1208
0.088,0.14,0.174,0.598,1209
0.518,0.122,0.102,0.258,1210
0.11,0.08,0.534,0.276,1211
0.128,0.348,0.076,0.448,1212
0.12,0.138,0.442,0.3,1213
0.312,0.166,0.116,0.406,1214
0.132,0.148,0.258,0.462,1215
0.314,0.216,0.096,0.374,1216
0.476,0.092,0.278,0.154,1217
0.086,0.404,0.264,0.246,1218
0.076,0.094,0.386,0.444,1219
0.144,0.174,0.076,0.606,1220
0.074,0.322,0.358,0.246,1221
0.34,0.134,0.08,0.446,1222
0.212,0.244,0.086,0.458,1223
0.25,0.206,0.38,0.164,1224
0.108,0.096,0.498,0.298,1225
0.13,0.278,0.088,0.504,1226
0.138,0.182,0.286,0.394,1227
0.156,0.12,0.236,0.488,1228
0.158,0.346,0.104,0.392,1229
0.084,0.332,0.31,0.274,1230
0.128,0.218,0.076,0.578,1231
0.598,0.1,0.1,0.202,1232
0.12,0.172,0.312,0.396,1233
0.294,0.124,0.136,0.446,1234
0.352,0.314,0.096,0.238,1235
0.138,0.068,0.162,0.632,1236
0.082,0.11,0.384,0.424,1237
0.492,0.126,0.092,0.29,1238
0.302,0.074,0.088,0.536,1239
0.148,0.08,0.09,0.682,1240
0.082,0.058,0.172,0.688,1241
0.154,0.356,0.094,0.396,1242
0.114,0.194,0.13,0.562,1243
0.122,0.096,0.22,0.562,1244
0.368,0.104,0.122,0.406,1245
0.06,0.27,0.184,0.486,1246
0.42,0.132,0.172,0.276,1247
0.526,0.114,0.096,0.264,1248
0.1,0.088,0.52,0.292,1249
0.132,0.074,0.088,0.706,1250
0.086,0.324,0.052,0.538,1251
0.152,0.082,0.382,0.384,1252
0.07,0.332,0.084,0.514,1253
0.124,0.428,0.096,0.352,1254
0.158,0.492,0.062,0.288,1255
0.564,0.138,0.154,0.144,1256
0.108,0.272,0.134,0.486,1257
0.166,0.202,0.464,0.168,1258
0.42,0.086,0.088,0.406,1259
0.128,0.112,0.086,0.674,1260
0.064,0.136,0.672,0.128,1261
0.284,0.5,0.138,0.078,1262
0.092,0.118,0.14,0.65,1263
0.112,0.23,0.164,0.494,1264
0.146,0.568,0.164,0.122,1265
0.242,0.146,0.104,0.508,1266
0.124,0.158,0.114,0.604,1267
0.52,0.21,0.17,0.1,1268
0.424,0.136,0.126,0.314,1269
0.128,0.264,0.308,0.3,1270
0.134,0.126,0.148,0.592,1271
0.186,0.158,0.212,0.444,1272
0.482,0.134,0.068,0.316,1273
0.208,0.306,0.196,0.29,1274
0.098,0.564,0.146,0.192,1275
0.24,0.368,0.114,0.278,1276
0.088,0.1,0.558,0.254,1277
0.09,0.418,0.404,0.088,1278
0.092,0.27,0.224,0.414,1279
0.132,0.242,0.246,0.38,1280
0.122,0.314,0.218,0.346,1281
0.368,0.094,0.32,0.218,1282
0.05,0.476,0.368,0.106,1283
0.396,0.156,0.182,0.266,1284
0.632,0.098,0.114,0.156,1285
0.074,0.476,0.172,0.278,1286
0.21,0.116,0.44,0.234,1287
0.09,0.136,0.634,0.14,1288
0.37,0.242,0.112,0.276,1289
0.098,0.39,0.356,0.156,1290
0.094,0.204,0.61,0.092,1291
0.198,0.108,0.59,0.104,1292
0.508,0.11,0.198,0.184,1293
0.236,0.278,0.104,0.382,1294
0.4,0.21,0.094,0.296,1295
0.434,0.182,0.112,0.272,1296
0.196,0.596,0.066,0.142,1297
0.186,0.198,0.446,0.17,1298
0.31,0.298,0.128,0.264,1299
0.132,0.328,0.102,0.438,1300
0.112,0.364,0.146,0.378,1301
0.566,0.1,0.098,0.236,1302
0.34,0.276,0.13,0.254,1303
0.296,0.144,0.242,0.318,1304
0.08,0.176,0.212,0.532,1305
0.312,0.31,0.132,0.246,1306
0.078,0.358,0.414,0.15,1307
0.12,0.256,0.326,0.298,1308
0.278,0.164,0.262,0.296,1309
0.152,0.184,0.124,0.54,1310
0.26,0.15,0.256,0.334,1311
0.384,0.136,0.244,0.236,1312
0.08,0.276,0.402,0.242,1313
0.272,0.186,0.17,0.372,1314
0.194,0.512,0.11,0.184,1315
0.116,0.256,0.496,0.132,1316
0.148,0.248,0.406,0.198,1317
0.212,0.292,0.272,0.224,1318
0.34,0.216,0.216,0.228,1319
0.108,0.406,0.27,0.216,1320
0.342,0.136,0.204,0.318,1321
0.096,0.11,0.206,0.588,1322
0.356,0.182,0.184,0.278,1323
0.544,0.116,0.152,0.188,1324
0.242,0.1,0.54,0.118,1325
0.316,0.136,0.176,0.372,1326
0.38,0.222,0.158,0.24,1327
0.334,0.22,0.206,0.24,1328
0.306,0.148,0.198,0.348,1329
0.122,0.082,0.236,0.56,1330
0.158,0.218,0.32,0.304,1331
0.122,0.58,0.15,0.148,1332
0.294,0.244,0.322,0.14,1333
0.442,0.124,0.282,0.152,1334
0.158,0.266,0.462,0.114,1335
0.36,0.428,0.07,0.142,1336
0.23,0.454,0.114,0.202,1337
0.248,0.29,0.322,0.14,1338
0.16,0.262,0.274,0.304,1339
0.11,0.262,0.238,0.39,1340
0.184,0.182,0.302,0.332,1341
0.156,0.456,0.272,0.116,1342
0.302,0.292,0.106,0.3,1343
0.092,0.444,0.4,0.064,1344
0.38,0.408,0.124,0.088,1345
0.246,0.308,0.176,0.27,1346
0.27,0.188,0.436,0.106,1347
0.242,0.562,0.084,0.112,1348
0.096,0.458,0.358,0.088,1349
0.136,0.322,0.316,0.226,1350
0.232,0.2,0.246,0.322,1351
0.258,0.21,0.442,0.09,1352
0.156,0.084,0.268,0.492,1353
0.292,0.376,0.138,0.194,1354
0.206,0.268,0.142,0.384,1355
0.158,0.284,0.176,0.382,1356
0.112,0.446,0.104,0.338,1357
0.076,0.174,0.51,0.24,1358
0.198,0.232,0.33,0.24,1359
0.092,0.224,0.34,0.344,1360
0.162,0.114,0.294,0.43,1361
0.184,0.194,0.296,0.326,1362
0.238,0.294,0.084,0.384,1363
0.14,0.228,0.254,0.378,1364
0.154,0.308,0.21,0.328,1365
0.198,0.122,0.234,0.446,1366
0.338,0.238,0.12,0.304,1367
0.304,0.134,0.304,0.258,1368
0.286,0.47,0.072,0.172,1369
0.396,0.248,0.132,0.224,1370
0.46,0.152,0.136,0.252,1371
0.126,0.43,0.266,0.178,1372
0.174,0.298,0.182,0.346,1373
0.116,0.254,0.444,0.186,1374
0.14,0.12,0.448,0.292,1375
0.134,0.438,0.116,0.312,1376
0.112,0.542,0.138,0.208,1377
0.12,0.488,0.158,0.234,1378
0.248,0.21,0.146,0.396,1379
0.326,0.158,0.142,0.374,1380
0.122,0.348,0.324,0.206,1381
0.138,0.256,0.186,0.42,1382
0.38,0.252,0.174,0.194,1383
0.144,0.566,0.148,0.142,1384
0.472,0.148,0.218,0.162,1385
0.178,0.17,0.22,0.432,1386
0.152,0.144,0.472,0.232,1387
0.488,0.094,0.122,0.296,1388
0.316,0.094,0.206,0.384,1389
0.078,0.12,0.27,0.532,1390
0.608,0.13,0.092,0.17,1391
0.658,0.114,0.116,0.112,1392
0.13,0.386,0.082,0.402,1393
0.172,0.34,0.108,0.38,1394
0.256,0.164,0.1,0.48,1395
0.116,0.612,0.16,0.112,1396
0.096,0.436,0.254,0.214,1397
0.076,0.46,0.088,0.376,1398
0.076,0.508,0.13,0.286,1399
0.202,0.106,0.09,0.602,1400
0.066,0.256,0.232,0.446,1401
0.274,0.15,0.09,0.486,1402
0.438,0.128,0.114,0.32,1403
0.216,0.072,0.272,0.44,1404
0.104,0.716,0.094,0.086,1405
0.068,0.298,0.55,0.084,1406
0.27,0.588,0.074,0.068,1407
0.162,0.184,0.052,0.602,1408
0.188,0.166,0.372,0.274,1409
0.602,0.076,0.112,0.21,1410
0.06,0.688,0.088,0.164,1411
0.06,0.06,0.69,0.19,1412
0.264,0.37,0.118,0.248,1413
0.048,0.31,0.068,0.574,1414
0.58,0.11,0.056,0.254,1415
0.05,0.24,0.414,0.296,1416
0.068,0.084,0.738,0.11,1417
0.06,0.614,0.058,0.268,1418
0.134,0.074,0.262,0.53,1419
0.782,0.046,0.056,0.116,1420
0.064,0.682,0.062,0.192,1421
0.046,0.076,0.608,0.27,1422
0.36,0.096,0.456,0.088,1423
0.306,0.056,0.074,0.564,1424
0.066,0.598,0.044,0.292,1425
0.14,0.17,0.552,0.138,1426
0.262,0.128,0.392,0.218,1427
0.092,0.334,0.444,0.13,1428
0.07,0.628,0.17,0.132,1429
0.098,0.352,0.134,0.416,1430
0.15,0.22,0.476,0.154,1431
0.38,0.172,0.082,0.366,1432
0.394,0.118,0.344,0.144,1433
0.22,0.156,0.25,0.374,1434
0.134,0.438,0.09,0.338,1435
0.42,0.282,0.14,0.158,1436
0.254,0.334,0.216,0.196,1437
0.108,0.358,0.142,0.392,1438
0.094,0.106,0.492,0.308,1439
0.434,0.092,0.192,0.282,1440
0.31,0.106,0.09,0.494,1441
0.196,0.138,0.216,0.45,1442
0.106,0.404,0.082,0.408,1443
0.108,0.158,0.29,0.444,1444
0.1,0.192,0.462,0.246,1445
0.2,0.27,0.124,0.406,1446
0.246,0.202,0.128,0.424,1447
0.18,0.218,0.242,0.36,1448
0.436,0.308,0.12,0.136,1449
0.294,0.328,0.082,0.296,1450
0.136,0.082,0.36,0.422,1451
0.322,0.366,0.1,0.212,1452
0.362,0.168,0.112,0.358,1453
0.108,0.126,0.62,0.146,1454
0.34,0.086,0.326,0.248,1455
0.386,0.152,0.094,0.368,1456
0.1,0.106,0.266,0.528,1457
0.186,0.422,0.078,0.314,1458
0.376,0.146,0.11,0.368,1459
0.426,0.164,0.094,0.316,1460
0.104,0.534,0.1,0.262,1461
0.192,0.09,0.126,0.592,1462
0.134,0.384,0.174,0.308,1463
0.212,0.416,0.144,0.228,1464
0.41,0.382,0.08,0.128,1465
0.054,0.076,0.634,0.236,1466
0.302,0.064,0.084,0.55,1467
0.264,0.272,0.09,0.374,1468
0.082,0.074,0.674,0.17,1469
0.046,0.082,0.76,0.112,1470
0.558,0.068,0.272,0.102,1471
0.118,0.088,0.09,0.704,1472
0.698,0.148,0.04,0.114,1473
0.056,0.716,0.184,0.044,1474
0.064,0.08,0.332,0.524,1475
0.064,0.748,0.076,0.112,1476
0.614,0.126,0.064,0.196,1477
0.068,0.21,0.236,0.486,1478
0.654,0.08,0.066,0.2,1479
0.254,0.156,0.076,0.514,1480
0.162,0.162,0.49,0.186,1481
0.186,0.146,0.59,0.078,1482
0.574,0.116,0.124,0.186,1483
0.382,0.176,0.122,0.32,1484
0.144,0.188,0.354,0.314,1485
0.26,0.394,0.138,0.208,1486
0.316,0.148,0.14,0.396,1487
0.574,0.112,0.116,0.198,1488
0.314,0.128,0.19,0.368,1489
0.144,0.238,0.37,0.248,1490
0.092,0.52,0.196,0.192,1491
0.104,0.352,0.262,0.282,1492
0.222,0.268,0.156,0.354,1493
0.534,0.146,0.126,0.194,1494
0.124,0.516,0.1,0.26,1495
0.172,0.632,0.068,0.128,1496
0.512,0.14,0.124,0.224,1497
0.152,0.468,0.132,0.248,1498
0.108,0.132,0.516,0.244,1499
0.49,0.104,0.29,0.116,1500
0.106,0.22,0.29,0.384,1501
0.078,0.452,0.224,0.246,1502
0.708,0.112,0.08,0.1,1503
0.112,0.718,0.06,0.11,1504
0.404,0.08,0.342,0.174,1505
0.472,0.17,0.114,0.244,1506
0.064,0.148,0.49,0.298,1507
0.08,0.266,0.55,0.104,1508
0.11,0.612,0.116,0.162,1509
0.068,0.172,0.63,0.13,1510
0.18,0.068,0.648,0.104,1511
0.436,0.244,0.076,0.244,1512
0.068,0.358,0.304,0.27,1513
0.088,0.404,0.324,0.184,1514
0.298,0.11,0.39,0.202,1515
0.538,0.324,0.068,0.07,1516
0.078,0.09,0.466,0.366,1517
0.07,0.204,0.616,0.11,1518
0.058,0.622,0.106,0.214,1519
0.242,0.466,0.084,0.208,1520
0.27,0.442,0.1,0.188,1521
0.266,0.42,0.21,0.104,1522
