"No","Ch1","Ch2","Ch3","Ch4"
24505,0.154,0.302,0.168,0.376
24506,0.192,0.09,0.504,0.214
24507,0.172,0.102,0.222,0.504
24508,0.38,0.134,0.242,0.244
24509,0.182,0.116,0.344,0.358
24510,0.162,0.152,0.476,0.21
24511,0.272,0.45,0.122,0.156
24512,0.26,0.178,0.254,0.308
24513,0.46,0.116,0.18,0.244
24514,0.316,0.32,0.114,0.25
24515,0.312,0.186,0.18,0.322
24516,0.264,0.228,0.148,0.36
24517,0.5,0.16,0.136,0.204
24518,0.142,0.168,0.182,0.508
24519,0.106,0.242,0.514,0.138
24520,0.09,0.282,0.208,0.42
24521,0.156,0.284,0.138,0.422
24522,0.12,0.172,0.448,0.26
24523,0.106,0.21,0.364,0.32
24524,0.148,0.2,0.368,0.284
24525,0.146,0.146,0.174,0.534
24526,0.49,0.154,0.178,0.178
24527,0.2,0.172,0.346,0.282
24528,0.406,0.238,0.162,0.194
24529,0.188,0.13,0.172,0.51
24530,0.306,0.222,0.244,0.228
24531,0.138,0.538,0.212,0.112
24532,0.18,0.34,0.35,0.13
24533,0.25,0.312,0.14,0.298
24534,0.134,0.474,0.164,0.228
24535,0.568,0.124,0.14,0.168
24536,0.114,0.268,0.436,0.182
24537,0.344,0.238,0.146,0.272
24538,0.306,0.456,0.11,0.128
24539,0.41,0.142,0.122,0.326
24540,0.338,0.17,0.346,0.146
24541,0.448,0.192,0.218,0.142
24542,0.206,0.442,0.104,0.248
24543,0.094,0.216,0.544,0.146
24544,0.184,0.314,0.364,0.138
24545,0.364,0.128,0.342,0.166
24546,0.188,0.47,0.114,0.228
24547,0.316,0.398,0.134,0.152
24548,0.142,0.304,0.402,0.152
24549,0.468,0.26,0.042,0.23
24550,0.08,0.328,0.52,0.072
24551,0.064,0.524,0.048,0.364
24552,0.056,0.408,0.104,0.432
24553,0.352,0.13,0.198,0.32
24554,0.314,0.08,0.21,0.396
24555,0.188,0.4,0.056,0.356
24556,0.436,0.164,0.072,0.328
24557,0.074,0.242,0.284,0.4
24558,0.138,0.464,0.058,0.34
24559,0.072,0.636,0.106,0.186
24560,0.09,0.402,0.124,0.384
24561,0.23,0.176,0.13,0.464
24562,0.474,0.102,0.146,0.278
24563,0.076,0.428,0.052,0.444
24564,0.056,0.398,0.054,0.492
24565,0.074,0.318,0.132,0.476
24566,0.106,0.558,0.06,0.276
24567,0.066,0.342,0.364,0.228
24568,0.41,0.228,0.08,0.282
24569,0.16,0.12,0.42,0.3
24570,0.226,0.358,0.082,0.334
24571,0.132,0.208,0.398,0.262
24572,0.208,0.268,0.26,0.264
24573,0.128,0.262,0.464,0.146
24574,0.254,0.162,0.392,0.192
24575,0.25,0.134,0.184,0.432
24576,0.114,0.188,0.592,0.106
24577,0.224,0.142,0.266,0.368
24578,0.308,0.206,0.1,0.386
24579,0.484,0.292,0.102,0.122
24580,0.258,0.132,0.362,0.248
24581,0.122,0.278,0.51,0.09
24582,0.244,0.138,0.504,0.114
24583,0.086,0.228,0.376,0.31
24584,0.07,0.21,0.602,0.118
24585,0.18,0.188,0.098,0.534
24586,0.112,0.13,0.298,0.46
24587,0.428,0.14,0.232,0.2
24588,0.322,0.114,0.24,0.324
24589,0.12,0.366,0.254,0.26
24590,0.488,0.178,0.096,0.238
24591,0.47,0.274,0.118,0.138
24592,0.302,0.36,0.106,0.232
24593,0.376,0.16,0.112,0.352
24594,0.108,0.206,0.214,0.472
24595,0.264,0.38,0.258,0.098
24596,0.14,0.406,0.098,0.356
24597,0.4,0.33,0.17,0.1
24598,0.156,0.254,0.128,0.462
24599,0.194,0.228,0.226,0.352
24600,0.154,0.27,0.224,0.352
24601,0.132,0.142,0.482,0.244
24602,0.184,0.544,0.118,0.154
24603,0.092,0.112,0.3,0.496
24604,0.112,0.23,0.492,0.166
24605,0.312,0.118,0.126,0.444
24606,0.092,0.36,0.274,0.274
24607,0.38,0.194,0.11,0.316
24608,0.13,0.22,0.086,0.564
24609,0.358,0.114,0.248,0.28
24610,0.136,0.138,0.15,0.576
24611,0.148,0.224,0.102,0.526
24612,0.128,0.464,0.108,0.3
24613,0.154,0.186,0.386,0.274
24614,0.184,0.118,0.352,0.346
24615,0.212,0.176,0.084,0.528
24616,0.116,0.102,0.38,0.402
24617,0.254,0.176,0.44,0.13
24618,0.5,0.082,0.272,0.146
24619,0.1,0.268,0.392,0.24
24620,0.196,0.16,0.09,0.554
24621,0.11,0.154,0.248,0.488
24622,0.108,0.204,0.25,0.438
24623,0.21,0.14,0.232,0.418
24624,0.256,0.116,0.332,0.296
24625,0.246,0.062,0.352,0.34
24626,0.612,0.158,0.062,0.168
24627,0.256,0.134,0.052,0.558
24628,0.584,0.05,0.046,0.32
24629,0.074,0.604,0.046,0.276
24630,0.048,0.29,0.148,0.514
24631,0.332,0.06,0.224,0.384
24632,0.064,0.38,0.178,0.378
24633,0.204,0.042,0.488,0.266
24634,0.062,0.06,0.564,0.314
24635,0.416,0.074,0.116,0.394
24636,0.126,0.62,0.142,0.112
24637,0.066,0.156,0.686,0.092
24638,0.064,0.376,0.152,0.408
24639,0.304,0.298,0.066,0.332
24640,0.736,0.16,0.044,0.06
24641,0.162,0.742,0.04,0.056
24642,0.158,0.058,0.48,0.304
24643,0.054,0.058,0.394,0.494
24644,0.122,0.46,0.212,0.206
24645,0.18,0.478,0.084,0.258
24646,0.258,0.336,0.118,0.288
24647,0.182,0.372,0.25,0.196
24648,0.168,0.06,0.336,0.436
24649,0.084,0.158,0.452,0.306
24650,0.098,0.77,0.052,0.08
24651,0.596,0.086,0.058,0.26
24652,0.344,0.076,0.47,0.11
24653,0.484,0.09,0.174,0.252
24654,0.09,0.422,0.102,0.386
24655,0.094,0.21,0.32,0.376
24656,0.092,0.568,0.256,0.084
24657,0.174,0.234,0.122,0.47
24658,0.104,0.35,0.396,0.15
24659,0.072,0.196,0.366,0.366
24660,0.082,0.422,0.248,0.248
24661,0.328,0.394,0.166,0.112
24662,0.096,0.174,0.484,0.246
24663,0.114,0.254,0.552,0.08
24664,0.09,0.128,0.448,0.334
24665,0.22,0.126,0.45,0.204
24666,0.074,0.552,0.078,0.296
24667,0.088,0.58,0.094,0.238
24668,0.21,0.108,0.584,0.098
24669,0.136,0.142,0.24,0.482
24670,0.59,0.132,0.092,0.186
24671,0.114,0.224,0.594,0.068
24672,0.098,0.57,0.156,0.176
24673,0.084,0.15,0.654,0.112
24674,0.094,0.636,0.086,0.184
24675,0.124,0.098,0.626,0.152
24676,0.168,0.67,0.064,0.098
24677,0.094,0.126,0.246,0.534
24678,0.238,0.14,0.162,0.46
24679,0.128,0.482,0.09,0.3
24680,0.086,0.292,0.124,0.498
24681,0.268,0.206,0.104,0.422
24682,0.406,0.424,0.072,0.098
24683,0.126,0.244,0.426,0.204
24684,0.174,0.266,0.334,0.226
24685,0.52,0.208,0.088,0.184
24686,0.38,0.154,0.118,0.348
24687,0.374,0.294,0.112,0.22
24688,0.108,0.426,0.184,0.282
24689,0.146,0.342,0.38,0.132
24690,0.716,0.09,0.076,0.118
24691,0.286,0.442,0.098,0.174
24692,0.462,0.31,0.068,0.16
24693,0.14,0.318,0.384,0.158
24694,0.252,0.398,0.264,0.086
24695,0.232,0.584,0.058,0.126
24696,0.246,0.278,0.168,0.308
24697,0.282,0.218,0.182,0.318
24698,0.15,0.496,0.28,0.074
24699,0.418,0.256,0.252,0.074
24700,0.154,0.366,0.19,0.29
24701,0.098,0.122,0.4,0.38
24702,0.212,0.618,0.088,0.082
24703,0.13,0.272,0.34,0.258
24704,0.136,0.53,0.23,0.104
24705,0.568,0.248,0.112,0.072
24706,0.408,0.2,0.126,0.266
24707,0.366,0.18,0.152,0.302
24708,0.588,0.166,0.108,0.138
24709,0.084,0.154,0.636,0.126
24710,0.584,0.138,0.182,0.096
24711,0.492,0.152,0.188,0.168
24712,0.2,0.588,0.118,0.094
24713,0.112,0.556,0.16,0.172
24714,0.296,0.416,0.096,0.192
24715,0.152,0.336,0.17,0.342
24716,0.576,0.176,0.148,0.1
24717,0.142,0.472,0.304,0.082
24718,0.11,0.666,0.106,0.118
24719,0.406,0.152,0.124,0.318
24720,0.112,0.366,0.124,0.398
24721,0.446,0.338,0.066,0.15
24722,0.306,0.568,0.068,0.058
24723,0.424,0.138,0.314,0.124
24724,0.328,0.184,0.356,0.132
24725,0.406,0.364,0.082,0.148
24726,0.262,0.378,0.264,0.096
24727,0.088,0.308,0.378,0.226
24728,0.278,0.32,0.318,0.084
24729,0.344,0.246,0.302,0.108
24730,0.262,0.138,0.402,0.198
24731,0.278,0.434,0.172,0.116
24732,0.106,0.324,0.46,0.11
24733,0.286,0.114,0.13,0.47
24734,0.11,0.346,0.308,0.236
24735,0.084,0.226,0.392,0.298
24736,0.116,0.478,0.078,0.328
24737,0.384,0.322,0.162,0.132
24738,0.25,0.446,0.104,0.2
24739,0.416,0.094,0.164,0.326
24740,0.232,0.41,0.112,0.246
24741,0.09,0.466,0.29,0.154
24742,0.238,0.394,0.08,0.288
24743,0.194,0.246,0.222,0.338
24744,0.25,0.112,0.362,0.276
24745,0.178,0.122,0.224,0.476
24746,0.198,0.232,0.1,0.47
24747,0.104,0.44,0.186,0.27
24748,0.086,0.128,0.418,0.368
24749,0.116,0.458,0.306,0.12
24750,0.386,0.152,0.284,0.178
24751,0.22,0.178,0.25,0.352
24752,0.184,0.386,0.104,0.326
24753,0.16,0.088,0.58,0.172
24754,0.192,0.292,0.138,0.378
24755,0.12,0.258,0.324,0.298
24756,0.094,0.248,0.384,0.274
24757,0.202,0.126,0.178,0.494
24758,0.134,0.092,0.482,0.292
24759,0.086,0.232,0.368,0.314
24760,0.45,0.324,0.066,0.16
24761,0.22,0.14,0.42,0.22
24762,0.128,0.304,0.118,0.45
24763,0.116,0.628,0.092,0.164
24764,0.584,0.118,0.112,0.186
24765,0.234,0.28,0.33,0.156
24766,0.086,0.56,0.126,0.228
24767,0.112,0.138,0.16,0.59
24768,0.134,0.424,0.184,0.258
24769,0.104,0.15,0.594,0.152
24770,0.128,0.216,0.138,0.518
24771,0.112,0.128,0.36,0.4
24772,0.22,0.262,0.126,0.392
24773,0.088,0.398,0.43,0.084
24774,0.33,0.152,0.12,0.398
24775,0.094,0.56,0.086,0.26
24776,0.384,0.132,0.308,0.176
24777,0.422,0.31,0.154,0.114
24778,0.378,0.186,0.074,0.362
24779,0.086,0.262,0.284,0.368
24780,0.436,0.164,0.288,0.112
24781,0.08,0.092,0.728,0.1
24782,0.42,0.114,0.058,0.408
24783,0.07,0.34,0.424,0.166
24784,0.274,0.102,0.252,0.372
24785,0.078,0.19,0.184,0.548
24786,0.084,0.156,0.424,0.336
24787,0.278,0.156,0.26,0.306
24788,0.116,0.288,0.322,0.274
24789,0.4,0.168,0.126,0.306
24790,0.06,0.132,0.524,0.284
24791,0.246,0.132,0.386,0.236
24792,0.436,0.086,0.24,0.238
24793,0.12,0.082,0.494,0.304
24794,0.092,0.65,0.134,0.124
24795,0.316,0.168,0.142,0.374
24796,0.5,0.316,0.122,0.062
24797,0.09,0.622,0.08,0.208
24798,0.052,0.078,0.496,0.374
24799,0.388,0.096,0.162,0.354
24800,0.066,0.108,0.586,0.24
24801,0.612,0.206,0.08,0.102
24802,0.256,0.246,0.122,0.376
24803,0.064,0.062,0.658,0.216
24804,0.484,0.088,0.188,0.24
24805,0.13,0.292,0.072,0.506
24806,0.344,0.234,0.082,0.34
24807,0.352,0.408,0.07,0.17
24808,0.338,0.112,0.256,0.294
24809,0.572,0.076,0.094,0.258
24810,0.168,0.37,0.104,0.358
24811,0.126,0.084,0.576,0.214
24812,0.058,0.072,0.67,0.2
24813,0.224,0.062,0.41,0.304
24814,0.234,0.442,0.058,0.266
24815,0.478,0.206,0.162,0.154
24816,0.236,0.156,0.356,0.252
24817,0.23,0.156,0.2,0.414
24818,0.214,0.488,0.178,0.12
24819,0.13,0.336,0.126,0.408
24820,0.21,0.12,0.178,0.492
24821,0.346,0.234,0.148,0.272
24822,0.156,0.342,0.252,0.25
24823,0.14,0.176,0.336,0.348
24824,0.174,0.16,0.182,0.484
24825,0.484,0.18,0.158,0.178
24826,0.14,0.29,0.384,0.186
24827,0.364,0.408,0.094,0.134
24828,0.174,0.368,0.12,0.338
24829,0.188,0.21,0.194,0.408
24830,0.178,0.356,0.12,0.346
24831,0.236,0.204,0.292,0.268
24832,0.19,0.18,0.194,0.436
24833,0.174,0.182,0.274,0.37
24834,0.198,0.132,0.264,0.406
24835,0.182,0.294,0.084,0.44
24836,0.076,0.362,0.288,0.274
24837,0.506,0.134,0.136,0.224
24838,0.16,0.268,0.122,0.45
24839,0.488,0.13,0.118,0.264
24840,0.488,0.18,0.176,0.156
24841,0.094,0.514,0.312,0.08
24842,0.178,0.262,0.15,0.41
24843,0.238,0.102,0.316,0.344
24844,0.59,0.136,0.164,0.11
24845,0.526,0.16,0.106,0.208
24846,0.18,0.452,0.094,0.274
24847,0.122,0.14,0.488,0.25
24848,0.176,0.122,0.2,0.502
24849,0.45,0.128,0.118,0.304
24850,0.158,0.302,0.122,0.418
24851,0.224,0.148,0.188,0.44
24852,0.544,0.108,0.128,0.22
24853,0.296,0.112,0.344,0.248
24854,0.262,0.112,0.388,0.238
24855,0.18,0.214,0.296,0.31
24856,0.132,0.392,0.128,0.348
24857,0.16,0.296,0.44,0.104
24858,0.208,0.412,0.248,0.132
24859,0.216,0.3,0.106,0.378
24860,0.234,0.08,0.558,0.128
24861,0.356,0.172,0.148,0.324
24862,0.152,0.518,0.14,0.19
24863,0.362,0.144,0.196,0.298
24864,0.196,0.112,0.458,0.234
24865,0.24,0.104,0.442,0.214
24866,0.644,0.12,0.12,0.116
24867,0.582,0.144,0.102,0.172
24868,0.412,0.142,0.256,0.19
24869,0.414,0.124,0.224,0.238
24870,0.418,0.118,0.284,0.18
24871,0.24,0.108,0.398,0.254
24872,0.272,0.112,0.404,0.212
24873,0.584,0.184,0.1,0.132
24874,0.094,0.564,0.164,0.178
24875,0.224,0.51,0.1,0.166
24876,0.09,0.484,0.312,0.114
24877,0.218,0.112,0.522,0.148
24878,0.096,0.12,0.592,0.192
24879,0.462,0.168,0.154,0.216
24880,0.328,0.366,0.13,0.176
24881,0.506,0.196,0.122,0.176
24882,0.602,0.122,0.166,0.11
24883,0.102,0.286,0.502,0.11
24884,0.508,0.16,0.228,0.104
24885,0.304,0.31,0.176,0.21
24886,0.086,0.166,0.6,0.148
24887,0.282,0.558,0.094,0.066
24888,0.176,0.436,0.236,0.152
24889,0.096,0.242,0.502,0.16
24890,0.24,0.152,0.22,0.388
24891,0.248,0.104,0.074,0.574
24892,0.232,0.096,0.194,0.478
24893,0.282,0.222,0.104,0.392
24894,0.166,0.322,0.118,0.394
24895,0.1,0.09,0.408,0.402
24896,0.076,0.266,0.25,0.408
24897,0.198,0.074,0.466,0.262
24898,0.116,0.146,0.378,0.36
24899,0.088,0.2,0.54,0.172
24900,0.144,0.136,0.228,0.492
24901,0.16,0.076,0.412,0.352
24902,0.364,0.098,0.134,0.404
24903,0.348,0.108,0.084,0.46
24904,0.112,0.342,0.092,0.454
24905,0.132,0.098,0.62,0.15
24906,0.144,0.082,0.442,0.332
24907,0.15,0.12,0.098,0.632
24908,0.06,0.268,0.56,0.112
24909,0.106,0.44,0.112,0.342
24910,0.102,0.348,0.258,0.292
24911,0.21,0.51,0.104,0.176
24912,0.144,0.11,0.28,0.466
24913,0.144,0.44,0.108,0.308
24914,0.292,0.14,0.328,0.24
24915,0.096,0.296,0.242,0.366
24916,0.476,0.158,0.076,0.29
24917,0.182,0.138,0.148,0.532
24918,0.168,0.114,0.23,0.488
24919,0.116,0.176,0.382,0.326
24920,0.066,0.264,0.522,0.148
24921,0.534,0.176,0.096,0.194
24922,0.484,0.11,0.078,0.328
24923,0.196,0.164,0.414,0.226
24924,0.124,0.16,0.424,0.292
24925,0.24,0.462,0.116,0.182
24926,0.19,0.106,0.462,0.242
24927,0.098,0.328,0.128,0.446
24928,0.12,0.162,0.374,0.344
24929,0.254,0.258,0.208,0.28
24930,0.132,0.444,0.144,0.28
24931,0.188,0.2,0.248,0.364
24932,0.134,0.314,0.25,0.302
24933,0.294,0.334,0.108,0.264
24934,0.33,0.2,0.174,0.296
24935,0.136,0.42,0.178,0.266
24936,0.25,0.194,0.346,0.21
24937,0.134,0.396,0.29,0.18
24938,0.37,0.182,0.242,0.206
24939,0.106,0.204,0.472,0.218
24940,0.432,0.252,0.112,0.204
24941,0.172,0.346,0.158,0.324
24942,0.442,0.196,0.152,0.21
24943,0.2,0.31,0.176,0.314
24944,0.468,0.2,0.144,0.188
24945,0.14,0.172,0.3,0.388
24946,0.184,0.266,0.19,0.36
24947,0.352,0.232,0.182,0.234
24948,0.296,0.448,0.056,0.2
24949,0.388,0.168,0.344,0.1
24950,0.118,0.292,0.368,0.222
24951,0.096,0.292,0.376,0.236
24952,0.246,0.142,0.4,0.212
24953,0.194,0.134,0.166,0.506
24954,0.198,0.226,0.086,0.49
24955,0.318,0.162,0.122,0.398
24956,0.154,0.152,0.218,0.476
24957,0.122,0.328,0.1,0.45
24958,0.072,0.368,0.428,0.132
24959,0.126,0.29,0.324,0.26
24960,0.188,0.136,0.166,0.51
24961,0.238,0.136,0.156,0.47
24962,0.084,0.332,0.12,0.464
24963,0.096,0.308,0.106,0.49
24964,0.102,0.288,0.148,0.462
24965,0.118,0.628,0.07,0.184
24966,0.104,0.252,0.434,0.21
24967,0.412,0.146,0.234,0.208
24968,0.15,0.214,0.374,0.262
24969,0.128,0.384,0.14,0.348
24970,0.314,0.236,0.128,0.322
24971,0.258,0.29,0.134,0.318
24972,0.184,0.158,0.162,0.496
24973,0.116,0.58,0.162,0.142
24974,0.192,0.174,0.272,0.362
24975,0.24,0.394,0.14,0.226
24976,0.216,0.1,0.464,0.22
24977,0.356,0.172,0.178,0.294
24978,0.24,0.258,0.208,0.294
24979,0.404,0.334,0.106,0.156
24980,0.11,0.206,0.466,0.218
24981,0.186,0.112,0.41,0.292
24982,0.152,0.398,0.216,0.234
24983,0.544,0.182,0.112,0.162
24984,0.122,0.398,0.164,0.316
24985,0.126,0.378,0.294,0.202
24986,0.256,0.23,0.276,0.238
24987,0.104,0.388,0.404,0.104
24988,0.122,0.31,0.222,0.346
24989,0.188,0.39,0.282,0.14
24990,0.08,0.502,0.166,0.252
24991,0.254,0.144,0.306,0.296
24992,0.102,0.37,0.376,0.152
24993,0.47,0.2,0.142,0.188
24994,0.352,0.244,0.166,0.238
24995,0.498,0.206,0.146,0.15
24996,0.228,0.268,0.136,0.368
24997,0.206,0.45,0.128,0.216
24998,0.268,0.166,0.256,0.31
24999,0.16,0.37,0.178,0.292
25000,0.112,0.342,0.212,0.334
25001,0.148,0.386,0.246,0.22
25002,0.208,0.178,0.324,0.29
25003,0.242,0.216,0.25,0.292
25004,0.094,0.312,0.348,0.246
25005,0.152,0.316,0.26,0.272
25006,0.358,0.158,0.252,0.232
25007,0.296,0.34,0.116,0.248
25008,0.092,0.144,0.482,0.282
25009,0.398,0.088,0.268,0.246
25010,0.278,0.096,0.416,0.21
25011,0.092,0.602,0.192,0.114
25012,0.1,0.29,0.104,0.506
25013,0.144,0.1,0.258,0.498
25014,0.14,0.286,0.464,0.11
25015,0.446,0.11,0.174,0.27
25016,0.128,0.392,0.092,0.388
25017,0.088,0.184,0.57,0.158
25018,0.494,0.178,0.092,0.236
25019,0.176,0.598,0.082,0.144
25020,0.268,0.124,0.126,0.482
25021,0.346,0.14,0.172,0.342
25022,0.104,0.264,0.254,0.378
25023,0.084,0.216,0.508,0.192
25024,0.432,0.128,0.236,0.204
25025,0.25,0.118,0.242,0.39
25026,0.258,0.272,0.134,0.336
25027,0.172,0.238,0.304,0.286
25028,0.43,0.142,0.22,0.208
25029,0.172,0.14,0.556,0.132
25030,0.21,0.17,0.206,0.414
25031,0.278,0.146,0.302,0.274
25032,0.186,0.154,0.366,0.294
25033,0.24,0.152,0.344,0.264
25034,0.132,0.384,0.128,0.356
25035,0.14,0.248,0.236,0.376
25036,0.102,0.254,0.168,0.476
25037,0.116,0.47,0.132,0.282
25038,0.142,0.286,0.118,0.454
25039,0.068,0.39,0.248,0.294
25040,0.192,0.252,0.362,0.194
25041,0.138,0.458,0.064,0.34
25042,0.248,0.194,0.282,0.276
25043,0.142,0.514,0.08,0.264
25044,0.432,0.152,0.242,0.174
25045,0.262,0.08,0.49,0.168
25046,0.086,0.452,0.052,0.41
25047,0.176,0.074,0.354,0.396
25048,0.052,0.366,0.112,0.47
25049,0.082,0.174,0.65,0.094
25050,0.268,0.424,0.092,0.216
25051,0.06,0.19,0.608,0.142
25052,0.312,0.394,0.05,0.244
25053,0.136,0.358,0.066,0.44
25054,0.06,0.424,0.15,0.366
25055,0.074,0.412,0.06,0.454
25056,0.38,0.088,0.088,0.444
25057,0.18,0.428,0.064,0.328
25058,0.362,0.15,0.046,0.442
25059,0.268,0.098,0.098,0.536
25060,0.082,0.292,0.454,0.172
25061,0.078,0.296,0.128,0.498
25062,0.15,0.634,0.068,0.148
25063,0.076,0.452,0.134,0.338
25064,0.138,0.562,0.06,0.24
25065,0.156,0.364,0.346,0.134
25066,0.282,0.112,0.188,0.418
25067,0.106,0.082,0.462,0.35
25068,0.08,0.328,0.178,0.414
25069,0.044,0.356,0.454,0.146
25070,0.332,0.138,0.15,0.38
25071,0.412,0.386,0.042,0.16
25072,0.1,0.73,0.058,0.112
25073,0.358,0.296,0.086,0.26
25074,0.36,0.418,0.092,0.13
25075,0.304,0.084,0.212,0.4
25076,0.07,0.274,0.232,0.424
25077,0.246,0.134,0.388,0.232
25078,0.294,0.284,0.196,0.226
25079,0.352,0.09,0.296,0.262
25080,0.608,0.098,0.072,0.222
25081,0.42,0.14,0.174,0.266
25082,0.12,0.326,0.292,0.262
25083,0.16,0.292,0.152,0.396
25084,0.45,0.142,0.264,0.144
25085,0.196,0.482,0.184,0.138
25086,0.492,0.176,0.144,0.188
25087,0.116,0.444,0.258,0.182
25088,0.522,0.172,0.178,0.128
25089,0.154,0.15,0.518,0.178
25090,0.436,0.152,0.308,0.104
25091,0.332,0.172,0.288,0.208
25092,0.216,0.208,0.176,0.4
25093,0.428,0.14,0.184,0.248
25094,0.134,0.128,0.606,0.132
25095,0.086,0.506,0.266,0.142
25096,0.16,0.24,0.156,0.444
25097,0.156,0.144,0.552,0.148
25098,0.18,0.212,0.218,0.39
25099,0.13,0.16,0.53,0.18
25100,0.178,0.244,0.38,0.198
25101,0.496,0.202,0.232,0.07
25102,0.222,0.272,0.21,0.296
25103,0.308,0.378,0.174,0.14
25104,0.174,0.342,0.402,0.082
25105,0.15,0.402,0.328,0.12
25106,0.26,0.324,0.262,0.154
25107,0.264,0.284,0.15,0.302
25108,0.146,0.438,0.324,0.092
25109,0.166,0.472,0.262,0.1
25110,0.228,0.222,0.174,0.376
25111,0.262,0.184,0.196,0.358
25112,0.198,0.368,0.22,0.214
25113,0.394,0.222,0.244,0.14
25114,0.218,0.356,0.232,0.194
25115,0.156,0.246,0.352,0.246
25116,0.26,0.414,0.15,0.176
25117,0.524,0.172,0.196,0.108
25118,0.424,0.208,0.246,0.122
25119,0.084,0.152,0.33,0.434
25120,0.132,0.29,0.09,0.488
25121,0.306,0.102,0.21,0.382
25122,0.262,0.314,0.216,0.208
25123,0.414,0.154,0.358,0.074
25124,0.312,0.09,0.386,0.212
25125,0.612,0.134,0.074,0.18
25126,0.064,0.52,0.192,0.224
25127,0.218,0.12,0.14,0.522
25128,0.26,0.082,0.152,0.506
25129,0.308,0.398,0.204,0.09
25130,0.182,0.166,0.094,0.558
25131,0.124,0.258,0.084,0.534
25132,0.312,0.356,0.112,0.22
25133,0.572,0.08,0.15,0.198
25134,0.212,0.232,0.072,0.484
25135,0.09,0.306,0.078,0.526
25136,0.256,0.35,0.256,0.138
25137,0.104,0.47,0.122,0.304
25138,0.11,0.436,0.098,0.356
25139,0.132,0.288,0.24,0.34
25140,0.092,0.134,0.4,0.374
25141,0.298,0.11,0.28,0.312
25142,0.2,0.222,0.102,0.476
25143,0.12,0.096,0.244,0.54
25144,0.168,0.294,0.094,0.444
25145,0.472,0.112,0.098,0.318
25146,0.142,0.496,0.056,0.306
25147,0.086,0.166,0.274,0.474
25148,0.418,0.276,0.06,0.246
25149,0.154,0.628,0.136,0.082
25150,0.122,0.072,0.232,0.574
25151,0.072,0.332,0.084,0.512
25152,0.292,0.126,0.088,0.494
25153,0.246,0.45,0.034,0.27
25154,0.08,0.092,0.458,0.37
25155,0.07,0.322,0.082,0.526
25156,0.12,0.642,0.022,0.216
25157,0.08,0.442,0.086,0.392
25158,0.594,0.102,0.1,0.204
25159,0.114,0.194,0.106,0.586
25160,0.112,0.156,0.412,0.32
25161,0.292,0.116,0.096,0.496
25162,0.208,0.13,0.084,0.578
25163,0.062,0.126,0.704,0.108
25164,0.288,0.55,0.062,0.1
25165,0.128,0.096,0.154,0.622
25166,0.176,0.108,0.162,0.554
25167,0.24,0.508,0.076,0.176
25168,0.132,0.208,0.058,0.602
25169,0.132,0.154,0.112,0.602
25170,0.496,0.202,0.086,0.216
25171,0.348,0.116,0.11,0.426
25172,0.1,0.34,0.196,0.364
25173,0.246,0.116,0.168,0.47
25174,0.224,0.136,0.162,0.478
25175,0.482,0.086,0.06,0.372
25176,0.084,0.166,0.352,0.398
25177,0.122,0.336,0.238,0.304
25178,0.232,0.128,0.478,0.162
25179,0.648,0.134,0.084,0.134
25180,0.192,0.06,0.234,0.514
25181,0.082,0.082,0.716,0.12
25182,0.228,0.156,0.274,0.342
25183,0.47,0.13,0.118,0.282
25184,0.074,0.192,0.438,0.296
25185,0.156,0.15,0.36,0.334
25186,0.092,0.63,0.108,0.17
25187,0.2,0.216,0.098,0.486
25188,0.13,0.108,0.316,0.446
25189,0.454,0.144,0.13,0.272
25190,0.446,0.136,0.088,0.33
25191,0.09,0.622,0.068,0.22
25192,0.104,0.272,0.108,0.516
25193,0.642,0.112,0.116,0.13
25194,0.09,0.598,0.13,0.182
25195,0.106,0.196,0.356,0.342
25196,0.122,0.29,0.2,0.388
25197,0.11,0.496,0.11,0.284
25198,0.194,0.3,0.104,0.402
25199,0.306,0.154,0.3,0.24
25200,0.106,0.376,0.182,0.336
25201,0.214,0.116,0.276,0.394
25202,0.4,0.218,0.11,0.272
25203,0.416,0.282,0.11,0.192
25204,0.178,0.16,0.346,0.316
25205,0.222,0.15,0.232,0.396
25206,0.168,0.31,0.28,0.242
25207,0.124,0.18,0.144,0.552
25208,0.39,0.232,0.19,0.188
25209,0.134,0.138,0.44,0.288
25210,0.224,0.254,0.394,0.128
25211,0.092,0.252,0.452,0.204
25212,0.404,0.238,0.112,0.246
25213,0.192,0.118,0.462,0.228
25214,0.204,0.304,0.184,0.308
25215,0.486,0.178,0.188,0.148
25216,0.238,0.374,0.096,0.292
25217,0.538,0.31,0.078,0.074
25218,0.252,0.342,0.162,0.244
25219,0.266,0.478,0.082,0.174
25220,0.19,0.31,0.264,0.236
25221,0.128,0.638,0.124,0.11
25222,0.118,0.19,0.59,0.102
25223,0.19,0.232,0.172,0.406
25224,0.18,0.586,0.102,0.132
25225,0.38,0.086,0.252,0.282
25226,0.694,0.086,0.152,0.068
25227,0.154,0.596,0.084,0.166
25228,0.092,0.148,0.514,0.246
25229,0.166,0.18,0.32,0.334
25230,0.104,0.27,0.568,0.058
25231,0.064,0.48,0.164,0.292
25232,0.226,0.488,0.066,0.22
25233,0.112,0.252,0.476,0.16
25234,0.162,0.188,0.518,0.132
25235,0.172,0.142,0.512,0.174
25236,0.474,0.252,0.144,0.13
25237,0.174,0.474,0.154,0.198
25238,0.092,0.162,0.59,0.156
25239,0.286,0.436,0.13,0.148
